154.357143,155.000000,154.857143,155.285714,155.357143,155.214286,154.714286,152.857143,151.000000,147.857143,152.357143,157.928571,155.500000,154.500000,154.500000,152.928571,148.642857,144.642857,133.642857,109.071429,91.500000,81.857143,77.428571,77.071429,72.357143,72.214286,69.142857,67.285714,67.357143,65.642857,71.500000,71.857143,67.785714,67.428571,68.642857,69.000000,71.785714,72.785714,74.500000,76.714286,79.428571,82.642857,84.500000,88.500000,91.785714,93.214286,94.571429,96.642857,97.785714,98.571429,98.928571,99.714286,100.642857,99.642857,100.571429,99.857143,99.785714,101.500000,101.214286,100.142857,100.071429,98.785714,93.500000,86.928571,80.357143,75.285714,68.785714,66.285714,66.642857,67.857143,71.500000,71.571429,68.428571,66.785714,66.428571,66.428571,65.428571,61.857143,62.285714,67.214286,77.571429,89.214286,92.500000,103.571429,115.571429,135.357143,151.857143,158.642857,159.285714,160.000000,159.714286,157.285714,157.071429,156.571429,154.642857,151.571429,148.000000,147.357143,147.500000,147.714286
153.785714,154.214286,154.714286,154.785714,154.571429,154.571429,154.071429,151.714286,148.785714,149.142857,154.071429,153.928571,153.785714,152.428571,149.571429,144.928571,138.928571,137.642857,123.928571,95.071429,81.357143,75.571429,77.785714,79.285714,74.071429,70.500000,67.428571,67.071429,66.785714,68.285714,71.785714,73.857143,74.000000,75.714286,73.714286,75.285714,78.642857,81.285714,84.857143,87.785714,90.285714,91.642857,91.000000,90.642857,91.857143,93.571429,96.214286,98.500000,101.000000,99.642857,98.214286,98.571429,100.928571,102.428571,105.000000,107.285714,108.428571,110.000000,108.857143,108.000000,104.928571,102.785714,101.785714,100.071429,97.142857,94.214286,89.642857,81.714286,73.000000,67.928571,68.500000,69.571429,68.857143,69.714286,69.857143,67.500000,66.500000,66.500000,64.714286,64.142857,68.142857,83.714286,83.142857,90.000000,100.357143,106.357143,126.000000,146.642857,154.357143,157.000000,157.500000,155.285714,153.928571,153.285714,153.928571,151.142857,146.928571,146.857143,147.428571,147.714286
153.428571,153.928571,154.214286,154.357143,154.214286,153.428571,152.857143,149.857143,147.357143,150.571429,152.285714,152.214286,149.500000,144.357143,141.285714,137.785714,135.571429,134.285714,116.928571,87.500000,77.500000,74.642857,78.428571,81.214286,76.928571,68.714286,69.000000,66.357143,69.642857,75.428571,76.571429,77.928571,82.785714,84.500000,84.571429,89.428571,93.857143,96.928571,98.285714,97.214286,96.571429,95.714286,97.285714,95.571429,95.857143,97.142857,99.142857,99.642857,99.714286,100.500000,102.071429,104.142857,104.642857,107.428571,109.785714,111.214286,114.214286,113.785714,113.500000,112.500000,111.785714,109.642857,107.214286,105.714286,104.357143,104.857143,103.428571,101.714286,98.071429,89.642857,80.428571,73.214286,66.857143,65.928571,68.142857,72.071429,72.500000,71.428571,70.428571,69.928571,67.714286,74.285714,80.785714,82.142857,95.500000,99.000000,107.714286,122.071429,145.285714,153.571429,155.000000,153.000000,151.714286,151.928571,153.357143,150.642857,146.571429,147.857143,148.857143,150.000000
154.285714,154.428571,154.571429,154.214286,153.571429,152.714286,151.285714,147.571429,147.928571,152.571429,150.071429,145.214286,141.857143,139.428571,138.000000,134.214286,134.071429,128.357143,107.785714,81.785714,77.285714,79.571429,79.642857,79.571429,75.714286,71.357143,70.214286,70.642857,77.857143,84.857143,87.000000,90.642857,94.428571,98.000000,99.785714,102.571429,103.928571,103.357143,100.785714,98.357143,98.571429,96.714286,98.428571,100.000000,99.571429,99.785714,100.571429,101.714286,101.357143,103.500000,105.714286,108.357143,108.071429,108.642857,110.071429,110.071429,111.928571,113.214286,115.357143,116.571429,116.500000,115.571429,114.285714,112.142857,110.142857,108.214286,107.142857,105.285714,105.571429,104.500000,102.428571,96.142857,82.500000,72.000000,67.500000,65.142857,69.500000,71.928571,71.071429,75.642857,77.214286,80.071429,83.214286,80.214286,88.785714,99.285714,100.928571,105.500000,126.857143,141.071429,148.142857,150.071429,152.500000,152.428571,153.571429,150.928571,147.071429,148.357143,148.714286,151.285714
154.000000,154.285714,154.642857,154.500000,153.714286,151.571429,148.214286,145.714286,148.857143,148.357143,141.000000,139.428571,138.214286,138.214286,137.071429,132.357143,131.357143,122.857143,101.357143,81.214286,77.928571,79.928571,80.571429,75.928571,74.500000,74.642857,77.214286,88.000000,92.857143,96.571429,102.642857,103.642857,106.214286,110.000000,111.000000,111.714286,110.142857,107.428571,102.428571,100.857143,100.928571,102.000000,102.071429,104.642857,105.642857,104.785714,103.500000,105.357143,106.214286,107.857143,109.642857,109.714286,111.642857,112.000000,113.000000,114.571429,113.857143,114.357143,117.857143,117.785714,118.642857,117.428571,116.642857,118.428571,118.428571,116.571429,112.785714,110.785714,107.857143,106.571429,106.285714,105.500000,102.928571,91.428571,79.714286,72.071429,70.000000,71.714286,70.571429,72.285714,77.642857,87.142857,85.071429,81.000000,83.928571,98.500000,99.214286,99.785714,107.857143,121.000000,138.785714,146.357143,152.285714,150.928571,151.714286,150.357143,148.071429,146.714286,147.000000,149.571429
154.285714,154.357143,154.714286,154.642857,153.357143,149.857143,145.214286,143.428571,144.714286,139.857143,138.285714,136.785714,135.928571,140.142857,135.714286,128.500000,131.214286,119.214286,95.428571,83.214286,82.357143,80.714286,79.714286,76.000000,81.785714,90.642857,100.071429,105.500000,110.500000,115.714286,116.785714,116.642857,117.142857,118.071429,116.214286,113.642857,107.142857,104.357143,101.357143,101.214286,101.642857,101.285714,100.928571,103.000000,105.714286,104.857143,104.000000,104.000000,105.071429,105.142857,105.000000,106.500000,106.357143,109.071429,108.500000,110.428571,110.642857,110.142857,110.571429,111.500000,112.500000,114.642857,115.500000,116.071429,116.928571,116.428571,116.214286,116.071429,114.857143,110.928571,109.571429,105.928571,106.071429,105.000000,96.785714,89.785714,80.357143,74.928571,72.500000,70.928571,74.857143,86.571429,82.214286,83.000000,83.000000,87.071429,88.928571,96.357143,100.071429,107.928571,128.142857,139.500000,145.714286,150.714286,150.857143,149.857143,149.857143,148.785714,148.214286,149.500000
154.357143,154.357143,154.928571,154.071429,152.142857,148.642857,140.928571,139.357143,140.714286,136.714286,136.714286,135.714286,133.285714,135.500000,129.357143,126.857143,126.571429,106.214286,86.357143,82.500000,84.428571,80.928571,82.714286,90.357143,101.571429,112.071429,118.357143,121.214286,125.500000,123.714286,119.857143,118.642857,118.642857,118.000000,115.428571,111.357143,106.428571,102.857143,101.857143,103.928571,104.000000,103.071429,102.357143,104.785714,105.214286,105.928571,105.571429,105.142857,104.857143,103.357143,102.714286,103.428571,104.642857,108.000000,106.857143,107.142857,106.785714,106.500000,106.857143,107.142857,108.000000,110.000000,113.214286,112.142857,110.714286,112.642857,115.142857,116.428571,115.500000,113.285714,113.214286,111.142857,105.214286,103.357143,101.571429,98.214286,94.857143,86.142857,77.357143,73.500000,73.500000,86.571429,78.785714,84.785714,85.357143,76.785714,78.642857,91.857143,98.214286,105.285714,121.285714,130.857143,138.071429,148.214286,150.285714,148.500000,149.000000,151.857143,151.285714,149.428571
154.285714,155.000000,155.214286,154.071429,152.571429,145.000000,135.500000,138.214286,139.142857,137.000000,137.428571,134.357143,131.857143,129.071429,127.714286,131.785714,114.142857,93.285714,87.500000,84.071429,84.285714,90.500000,101.571429,114.428571,122.000000,125.785714,125.642857,124.571429,123.785714,121.000000,120.428571,121.357143,121.357143,118.357143,117.928571,115.785714,114.928571,111.714286,110.214286,110.785714,108.714286,106.857143,106.928571,107.571429,109.214286,110.642857,109.428571,107.285714,105.642857,105.214286,105.285714,103.642857,103.214286,106.000000,106.642857,105.357143,106.000000,105.714286,106.214286,105.571429,106.285714,107.428571,110.500000,112.428571,112.714286,113.714286,114.357143,116.428571,116.928571,114.785714,113.142857,113.285714,111.500000,106.928571,104.000000,102.142857,99.714286,96.142857,90.857143,80.928571,81.357143,82.928571,76.571429,79.500000,83.785714,78.857143,78.000000,87.642857,96.000000,103.142857,116.714286,123.928571,133.071429,140.785714,147.928571,151.071429,154.142857,152.928571,151.857143,149.714286
154.785714,155.071429,154.857143,153.000000,148.285714,138.571429,138.214286,140.000000,139.428571,138.642857,136.071429,130.857143,126.142857,123.571429,127.357143,117.000000,92.142857,84.642857,89.214286,93.571429,102.428571,114.357143,124.000000,128.571429,127.500000,129.071429,126.714286,124.857143,121.428571,121.714286,121.642857,124.214286,125.142857,121.285714,119.642857,120.785714,121.142857,119.357143,117.428571,114.928571,113.642857,110.142857,108.500000,109.000000,109.357143,109.500000,107.928571,106.357143,105.785714,104.571429,103.071429,102.785714,101.357143,102.428571,101.500000,98.857143,99.785714,101.714286,101.642857,101.571429,101.285714,102.214286,103.571429,105.285714,107.142857,109.071429,111.357143,111.928571,112.571429,112.000000,110.214286,109.357143,108.714286,107.142857,106.071429,106.571429,108.214286,106.714286,105.500000,97.285714,86.000000,80.571429,79.500000,79.285714,80.357143,86.642857,86.642857,89.285714,92.142857,105.214286,115.000000,121.642857,129.571429,136.357143,143.357143,148.714286,154.928571,153.571429,152.142857,151.285714
155.000000,155.142857,154.071429,150.357143,140.785714,137.285714,141.142857,138.142857,138.000000,137.214286,136.785714,128.000000,119.428571,122.571429,117.000000,93.357143,78.285714,84.000000,93.142857,109.285714,123.571429,129.428571,129.571429,127.000000,127.857143,129.357143,126.285714,125.000000,123.571429,124.428571,123.857143,124.214286,125.285714,124.785714,124.142857,124.714286,123.500000,121.857143,119.714286,117.571429,115.642857,109.642857,104.928571,103.500000,103.000000,103.428571,104.428571,107.142857,106.357143,104.000000,101.571429,102.571429,103.071429,103.785714,102.928571,100.857143,100.428571,100.928571,102.285714,103.857143,102.500000,101.285714,101.500000,101.071429,103.285714,104.071429,106.357143,107.357143,108.285714,111.000000,112.428571,112.357143,110.857143,110.214286,111.500000,112.428571,113.714286,113.500000,111.142857,105.857143,97.214286,85.000000,81.785714,78.357143,81.142857,88.214286,95.071429,94.928571,100.142857,107.928571,111.500000,121.142857,128.000000,133.428571,137.928571,140.571429,150.571429,152.285714,152.357143,150.785714
154.428571,153.642857,151.142857,144.571429,136.214286,138.857143,138.857143,136.857143,134.928571,135.571429,134.285714,121.714286,116.428571,118.428571,99.357143,80.928571,79.071429,87.857143,104.785714,124.571429,130.071429,130.142857,127.857143,127.142857,127.714286,125.142857,124.142857,124.571429,124.357143,124.642857,124.000000,123.357143,121.928571,121.000000,122.571429,122.928571,120.500000,118.357143,117.428571,114.142857,112.571429,110.642857,106.857143,104.785714,103.928571,103.714286,106.142857,109.285714,110.714286,110.142857,109.714286,107.785714,106.857143,108.071429,108.714286,108.642857,106.785714,107.071429,107.571429,107.857143,109.214286,107.500000,105.357143,103.428571,102.714286,102.357143,102.857143,103.142857,105.428571,109.214286,111.857143,114.642857,114.785714,115.714286,118.000000,118.428571,118.285714,115.000000,110.214286,104.714286,103.500000,93.428571,85.357143,80.500000,79.000000,85.571429,95.071429,104.642857,113.857143,107.928571,112.857143,117.571429,127.500000,130.214286,130.071429,132.214286,140.857143,148.357143,149.428571,149.857143
145.500000,143.785714,139.000000,130.428571,128.071429,129.428571,130.857143,128.857143,129.857143,130.071429,123.000000,110.500000,106.428571,102.428571,90.214286,77.142857,82.500000,96.071429,115.928571,128.285714,127.714286,129.142857,126.500000,125.785714,125.714286,124.428571,123.000000,121.857143,121.000000,121.214286,118.714286,116.285714,114.571429,112.214286,113.357143,114.928571,118.571429,119.000000,119.785714,117.142857,116.142857,116.357143,113.857143,110.357143,107.714286,107.214286,107.642857,109.285714,110.857143,111.785714,112.500000,110.142857,108.500000,109.071429,109.000000,111.357143,111.285714,111.142857,109.785714,107.785714,107.714286,107.785714,106.928571,106.142857,107.357143,106.714286,106.500000,106.357143,106.357143,105.642857,107.000000,109.571429,113.571429,116.285714,121.428571,125.357143,127.142857,123.000000,116.571429,108.714286,104.571429,102.500000,91.785714,85.142857,82.214286,87.428571,90.928571,104.928571,115.214286,113.142857,113.142857,114.000000,123.071429,125.071429,124.214286,123.571429,128.785714,141.785714,145.000000,145.785714
142.928571,140.785714,131.357143,125.714286,122.928571,122.785714,126.071429,124.571429,125.785714,120.357143,112.785714,102.500000,96.714286,93.785714,83.285714,78.642857,89.285714,108.000000,124.142857,128.928571,128.642857,127.142857,124.928571,124.357143,123.357143,121.928571,120.571429,119.214286,116.500000,112.571429,109.428571,107.642857,106.571429,108.642857,111.142857,113.357143,115.714286,118.285714,119.714286,121.000000,120.357143,120.500000,118.928571,114.857143,113.071429,112.571429,112.785714,112.714286,112.857143,113.285714,113.642857,113.142857,112.571429,111.428571,110.571429,111.500000,112.000000,110.928571,110.500000,107.571429,107.500000,109.642857,108.142857,108.214286,108.214286,106.285714,106.357143,106.714286,106.571429,106.500000,106.714286,106.357143,109.142857,112.785714,116.500000,120.642857,123.928571,123.785714,119.000000,112.928571,110.428571,108.500000,97.785714,89.428571,86.928571,89.857143,92.142857,95.714286,104.000000,106.928571,108.714286,110.857143,115.857143,116.857143,114.142857,110.571429,112.357143,125.357143,133.357143,134.500000
141.785714,136.285714,126.428571,124.714286,120.785714,119.571429,124.071429,123.214286,120.571429,113.357143,107.357143,96.000000,87.071429,88.214286,82.500000,83.928571,97.785714,115.857143,129.357143,130.071429,127.571429,125.428571,123.714286,121.857143,120.000000,116.357143,113.857143,112.928571,109.214286,106.000000,106.142857,107.857143,109.642857,111.857143,111.928571,112.857143,115.142857,116.714286,118.357143,119.571429,122.357143,123.428571,122.214286,120.857143,120.642857,120.785714,120.571429,117.714286,117.571429,118.642857,117.785714,117.857143,117.642857,115.500000,114.214286,113.571429,113.357143,111.142857,110.642857,112.071429,114.285714,110.571429,108.142857,107.000000,106.000000,103.214286,101.714286,101.571429,102.000000,104.857143,106.785714,107.000000,109.857143,113.000000,115.500000,116.428571,118.714286,121.357143,118.928571,113.071429,112.357143,111.785714,105.500000,95.642857,93.142857,90.428571,92.071429,89.857143,92.928571,92.428571,93.071429,97.428571,104.785714,112.214286,112.214286,106.000000,106.000000,116.571429,126.785714,130.357143
139.285714,129.785714,123.285714,122.714286,120.000000,116.571429,120.928571,118.857143,114.928571,108.071429,99.714286,86.142857,84.857143,84.357143,83.571429,89.214286,105.785714,123.214286,131.000000,128.714286,126.785714,126.071429,121.071429,118.000000,115.000000,110.928571,109.142857,107.571429,106.071429,107.142857,108.214286,109.857143,112.000000,113.714286,113.642857,113.428571,114.785714,115.857143,118.142857,118.857143,121.714286,122.785714,124.142857,125.357143,125.785714,125.071429,122.785714,120.214286,118.714286,120.142857,120.571429,119.500000,119.642857,117.928571,116.500000,116.928571,114.142857,112.142857,112.785714,117.214286,115.071429,109.714286,109.000000,107.642857,107.571429,109.000000,108.285714,107.071429,106.785714,106.071429,106.714286,106.928571,109.571429,113.500000,116.785714,117.142857,118.285714,121.357143,121.142857,117.857143,116.714286,117.571429,115.428571,104.928571,99.571429,93.571429,89.285714,88.142857,86.500000,85.714286,85.428571,87.500000,87.642857,94.071429,96.857143,98.071429,101.928571,115.428571,125.142857,129.928571
132.357143,123.285714,121.571429,120.857143,117.357143,110.928571,114.785714,113.500000,110.428571,103.500000,89.500000,81.500000,80.714286,85.571429,88.071429,96.285714,113.571429,128.071429,129.428571,127.071429,125.428571,120.714286,117.214286,112.214286,108.214286,106.142857,108.071429,108.142857,107.785714,111.285714,111.500000,111.928571,111.428571,113.000000,113.357143,114.071429,113.571429,113.071429,113.642857,116.642857,117.928571,120.000000,124.071429,125.500000,126.000000,123.857143,123.500000,122.357143,121.285714,121.071429,120.928571,120.142857,120.500000,120.142857,118.214286,119.357143,119.642857,116.428571,115.500000,116.285714,113.428571,110.214286,109.357143,107.714286,111.357143,114.928571,112.214286,113.857143,115.785714,115.428571,114.428571,113.285714,113.357143,116.000000,117.000000,119.714286,119.428571,121.000000,122.071429,119.142857,118.857143,120.642857,121.285714,112.142857,102.000000,99.000000,91.500000,88.857143,83.428571,81.785714,80.857143,82.142857,82.000000,82.285714,75.928571,79.000000,93.714286,110.428571,120.928571,127.000000
126.785714,121.857143,120.857143,118.142857,114.571429,106.714286,108.357143,107.857143,106.500000,98.000000,84.357143,80.642857,81.000000,87.642857,90.785714,103.571429,119.214286,130.214286,129.500000,125.428571,119.000000,114.000000,110.000000,106.714286,106.214286,109.000000,109.857143,109.071429,107.000000,105.642857,103.714286,104.142857,105.500000,105.142857,109.142857,110.571429,111.714286,111.857143,112.714286,114.714286,118.642857,122.642857,124.428571,125.714286,126.714286,126.285714,126.571429,126.000000,125.571429,123.785714,124.071429,124.357143,123.857143,123.214286,123.142857,122.500000,123.000000,119.142857,114.714286,113.571429,112.357143,111.071429,110.928571,112.142857,117.785714,116.214286,115.142857,117.142857,119.285714,119.785714,120.214286,119.285714,116.500000,114.785714,115.428571,118.071429,121.285714,121.642857,120.571429,117.142857,116.928571,118.714286,120.928571,116.071429,106.857143,104.142857,96.071429,87.928571,83.571429,82.214286,81.428571,83.857143,86.357143,83.214286,79.071429,75.857143,85.714286,102.428571,115.785714,124.214286
123.857143,121.142857,117.928571,116.071429,112.357143,106.142857,105.142857,106.214286,102.142857,85.714286,83.642857,80.357143,82.357143,87.500000,93.428571,108.285714,123.642857,130.000000,126.857143,121.071429,115.285714,109.428571,106.000000,107.428571,109.642857,108.928571,105.428571,101.428571,99.071429,95.928571,94.857143,96.214286,98.500000,99.285714,101.071429,107.500000,110.785714,112.428571,114.071429,115.571429,120.285714,124.642857,126.857143,129.214286,130.642857,131.071429,129.928571,129.857143,128.142857,127.214286,127.857143,128.428571,127.000000,126.000000,127.000000,125.142857,123.285714,120.357143,115.928571,113.857143,113.571429,112.642857,114.500000,117.285714,118.000000,117.000000,118.357143,118.642857,119.857143,122.000000,123.714286,123.500000,121.571429,119.500000,115.000000,112.428571,115.142857,120.357143,121.714286,120.142857,115.142857,115.714286,119.857143,119.142857,110.357143,106.785714,99.214286,90.571429,84.928571,83.071429,82.785714,84.285714,91.142857,88.000000,81.142857,87.785714,96.500000,105.857143,114.500000,120.500000
